NumeroComprobante,FechaFactura,IdItem,NombreProducto,Descripcion,Cantidad,Precio,Total
B0200003263,2026-05-02,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003264,2026-05-05,746,KIT ISUZU CARA ANCHA DEFENSA DELANTERA,AÑO 2020,1,25000.0,23750.0
B0200003264,2026-05-05,800,PORTA PIES PARA CAMION,,1,4000.0,4000.0
B0200003264,2026-05-05,282,MATERIALES DE INSTALACION (1 SOLA PIEZA),"Materiales de instalacion (---------------------

-Garantia contra Oxido de 24 meses.
-Pintura automotriz (Urethano): Garantiza un acabado
excelente y duradero.",1,1500.0,1500.0
B0200003265,2026-05-05,611,KIT-COMPLETA NISSAN NV 350 MODERNA,AÑO 2017,1,48000.0,44640.0
B0200003265,2026-05-05,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003265,2026-05-05,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003266,2026-05-05,627,KIT COMPLETO KIA 2700-BONGO 2024!!!,"1 CABINA

  AÑO 2026",1,33000.0,35992.242
B0200003266,2026-05-05,800,PORTA PIES PARA CAMION,,1,4000.0,4720.0
B0200003266,2026-05-05,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,885.0
B0200003266,2026-05-05,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,5310.0
B0200003267,2026-05-05,1102,HIJET PORTA ESCALERA CON SEGURIDAD MODERNO,,1,16500.0,15675.0
B0200003267,2026-05-05,282,MATERIALES DE INSTALACION (1 SOLA PIEZA),"Materiales de instalacion (---------------------

-Garantia contra Oxido de 24 meses.
-Pintura automotriz (Urethano): Garantiza un acabado
excelente y duradero.",1,1500.0,1500.0
B0200003268,2026-05-05,621,KIT-DEFENSA TOWN ACE COMPLETA! 2024,año 2020,1,33000.0,29399.7
B0200003268,2026-05-05,761,BOLA DE JALON 2000 LB (opcional),,1,850.0,850.0
B0200003268,2026-05-05,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003269,2026-05-05,619,KIT-COMPLETA DEFENSA HIJET,AÑO 2019,1,29000.0,25502.6
B0200003269,2026-05-05,1420,HIJET TRASERO EXTRA REFORZADO,,1,3000.0,3000.0
B0200003269,2026-05-05,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003269,2026-05-05,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003270,2026-05-05,619,KIT-COMPLETA DEFENSA HIJET,,1,29000.0,27550.0
B0200003270,2026-05-05,1420,HIJET TRASERO EXTRA REFORZADO,,1,3000.0,3000.0
B0200003270,2026-05-05,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003270,2026-05-05,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003271,2026-05-05,578,REPARACION GRADO (A),TOWN ACE JUEGO DE DEFENSAS,1,12000.0,12000.0
B0200003271,2026-05-05,337,INSTALACION,TOWN ACE DEFENSA FRONTAL Y TRASERA,1,4000.0,4000.0
B0200003272,2026-05-05,621,KIT-DEFENSA TOWN ACE COMPLETA! 2024,,1,33000.0,31350.0
B0200003272,2026-05-05,1103,TOWN ACE PORTA ESCALERA CON SEGURIDAD MODERNO,,1,17500.0,17500.0
B0200003272,2026-05-05,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003272,2026-05-05,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003273,2026-05-05,147,PARILLA DE TOWN ACE CON TORNILLOS,,1,19500.0,18525.0
B0200003273,2026-05-05,282,MATERIALES DE INSTALACION (1 SOLA PIEZA),"Materiales de instalacion (---------------------

-Garantia contra Oxido de 24 meses.
-Pintura automotriz (Urethano): Garantiza un acabado
excelente y duradero.",1,1500.0,1500.0
B0200003274,2026-05-06,626,DEFENSA FRONTAL KIA-BONGO K2700,1 CABINA,1,17000.0,16150.0
B0200003274,2026-05-06,800,PORTA PIES PARA CAMION,,1,4000.0,4000.0
B0200003274,2026-05-06,622,KIA TRASERA DEFENSA K-2700-BONGO,,1,13000.0,13000.0
B0200003274,2026-05-06,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003274,2026-05-06,562,Materiales de instalacion 2 piezas,"---------------------

Que incluye el KIT!!!!


1-Garantía de 3 años contra oxidación: Te ofrece tranquilidad y confianza.

2-Instalación completa: Asegura un montaje adecuado y profesional.

3-Pintura automotriz (Urethano): Garantiza un acabado excelente y duradero.",1,2500.0,2500.0
B0200003275,2026-05-06,1092,JUEGO PLATANERA COMPLETO MODERNO 2024-2025,AÑO 2020,1,29500.0,25502.75
B0200003275,2026-05-06,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003275,2026-05-06,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003276,2026-05-06,607,KIT DEFENSA NV 200 COMPLETA,"AÑO 2020

 PUERTA TRASERA ABRE HACIA ARRIBA",1,33000.0,31350.0
B0200003276,2026-05-06,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003276,2026-05-06,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003277,2026-05-06,309,REPARACION GRADO (B),FRENTE HIJET,1,7500.0,7500.0
B0200003277,2026-05-06,337,INSTALACION,FRENTE HIJET,1,1500.0,1500.0
B0200003278,2026-05-06,396,CARGO DE INSTALACION EXPRESS,HYUNDAI COUNTY,1,25500.0,30090.0
B0200003279,2026-05-06,619,KIT-COMPLETA DEFENSA HIJET,AÑO 2021,1,29000.0,27550.0
B0200003279,2026-05-06,1420,HIJET TRASERO EXTRA REFORZADO,,1,3000.0,3000.0
B0200003279,2026-05-06,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003279,2026-05-06,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003280,2026-05-07,619,KIT-COMPLETA DEFENSA HIJET,AÑO 2018,1,29000.0,26250.8
B0200003280,2026-05-07,1420,HIJET TRASERO EXTRA REFORZADO,,1,3000.0,3000.0
B0200003280,2026-05-07,1102,HIJET PORTA ESCALERA CON SEGURIDAD MODERNO,,1,15500.0,15500.0
B0200003280,2026-05-07,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003280,2026-05-07,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003281,2026-05-07,1035,JUEGO DEFENSA PLATANERA CAMIONETA 2024,"HIJET

  AÑO 2018",1,29000.0,25502.6
B0200003281,2026-05-07,761,BOLA DE JALON 2000 LB (opcional),,1,700.0,700.0
B0200003281,2026-05-07,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003282,2026-05-07,626,DEFENSA FRONTAL KIA-BONGO K2700,,1,17000.0,20060.0
B0200003282,2026-05-07,800,PORTA PIES PARA CAMION,,1,4000.0,4720.0
B0200003282,2026-05-07,624,ESTRIBOS KIA BONGO-K2700,,1,12500.0,14750.0
B0200003282,2026-05-07,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,2500.0,2950.0
B0200003283,2026-05-07,627,KIT COMPLETO KIA 2700-BONGO 2024!!!,"AÑO 2027

  DOBLE CABINA",1,33000.0,30501.9
B0200003283,2026-05-07,800,PORTA PIES PARA CAMION,,1,4000.0,4000.0
B0200003283,2026-05-07,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003283,2026-05-07,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003284,2026-05-08,619,KIT-COMPLETA DEFENSA HIJET,AÑO 2019,1,29000.0,25502.6
B0200003284,2026-05-08,1420,HIJET TRASERO EXTRA REFORZADO,,1,3000.0,3000.0
B0200003284,2026-05-08,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003284,2026-05-08,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003285,2026-05-08,619,KIT-COMPLETA DEFENSA HIJET,,1,29000.0,27550.0
B0200003285,2026-05-08,1420,HIJET TRASERO EXTRA REFORZADO,,1,3000.0,3000.0
B0200003285,2026-05-08,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003285,2026-05-08,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003286,2026-05-08,162,JUEGO DE KIT DEFENSAS CHEVROLET N400,,1,35000.0,33250.0
B0200003286,2026-05-08,245,PORTA ESCALERAS CHEVROLET N400,,1,17500.0,16625.0
B0200003286,2026-05-08,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003286,2026-05-08,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003287,2026-05-08,607,KIT DEFENSA NV 200 COMPLETA,,1,33000.0,31350.0
B0200003287,2026-05-08,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003287,2026-05-08,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003288,2026-05-08,634,GOMAS,HYUNDAI PORTER ESPALDAR,1,800.0,800.0
B0200003288,2026-05-08,1542,CINTA REFLEXSIVA,,1,1000.0,1000.0
B0200003289,2026-05-08,468,SOLDADURA,SOLDADURA UNA COA,1,700.0,700.0
B0200003290,2026-05-09,309,REPARACION GRADO (B),FRENTE HIJET,1,7500.0,7500.0
B0200003291,2026-05-09,578,REPARACION GRADO (A),FRENTE CAMION DAIHATSU CARA ANCHA,1,8750.0,8750.0
B0200003291,2026-05-09,337,INSTALACION,,1,1500.0,1500.0
B0200003292,2026-05-09,619,KIT-COMPLETA DEFENSA HIJET,,1,29000.0,25502.6
B0200003292,2026-05-09,1420,HIJET TRASERO EXTRA REFORZADO,,1,3000.0,3000.0
B0200003292,2026-05-09,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003292,2026-05-09,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003293,2026-05-09,949,CAMA EN TOLA CORRUGADA,UNA CABINA,1,47000.0,45120.0
B0200003294,2026-05-09,1101,ISUZU DEFENSA MODERNA DELANTERA CARA ESTRECHA 69,,1,27500.0,26125.0
B0200003294,2026-05-09,800,PORTA PIES PARA CAMION,,1,4000.0,4000.0
B0200003294,2026-05-09,282,MATERIALES DE INSTALACION (1 SOLA PIEZA),"Materiales de instalacion (---------------------

-Garantia contra Oxido de 24 meses.
-Pintura automotriz (Urethano): Garantiza un acabado
excelente y duradero.",1,1500.0,1500.0
B0200003295,2026-05-09,627,KIT COMPLETO KIA 2700-BONGO 2024!!!,,1,33000.0,30525.0
B0200003295,2026-05-09,800,PORTA PIES PARA CAMION,,1,4000.0,4000.0
B0200003295,2026-05-09,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003295,2026-05-09,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003296,2026-05-09,294,MODIFICACION,"TOWN ACE PORTA ESCALERAS

un cliente quiere modificar un  porta escaleras de town ace
quiere agregarle tubos a 20 centímetros de separación de tubo a tubo y que no se tapen los ganchos de seguridad para escaleras y agregarle dos patas mas",1,9500.0,9500.0
B0200003297,2026-05-09,815,HYUNDAI H1 KIT DE DEFENSA COMPLETO 2020 - 2024,AÑO 2021,1,48000.0,42504.0
B0200003297,2026-05-09,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003297,2026-05-09,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003298,2026-05-09,619,KIT-COMPLETA DEFENSA HIJET,,1,29000.0,27550.0
B0200003298,2026-05-09,1420,HIJET TRASERO EXTRA REFORZADO,,1,3000.0,3000.0
B0200003298,2026-05-09,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003298,2026-05-09,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003299,2026-05-09,627,KIT COMPLETO KIA 2700-BONGO 2024!!!,K3000,1,33000.0,31350.0
B0200003299,2026-05-09,800,PORTA PIES PARA CAMION,,1,4000.0,4000.0
B0200003299,2026-05-09,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003299,2026-05-09,949,CAMA EN TOLA CORRUGADA,,1,48000.0,46560.0
B0200003299,2026-05-09,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003300,2026-05-11,634,GOMAS,"GOMA ESTRIBO DEL LADO DEL CHOFER 
TOYOTA LITE ACE",1,1000.0,1000.0
B0200003301,2026-05-11,621,KIT-DEFENSA TOWN ACE COMPLETA! 2024,4 ARANDELAS PARA LUCES ALOGENAS,1,33000.0,29502.0
B0200003301,2026-05-11,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003301,2026-05-11,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003302,2026-05-11,929,TOYOTA HILUX KIT DEFENSA TRASERA,UN SOLO TUBO AÑO 2006,1,13000.0,12350.0
B0200003302,2026-05-11,282,MATERIALES DE INSTALACION (1 SOLA PIEZA),"Materiales de instalacion (---------------------

-Garantia contra Oxido de 24 meses.
-Pintura automotriz (Urethano): Garantiza un acabado
excelente y duradero.",1,1500.0,1500.0
B0200003303,2026-05-11,1092,JUEGO PLATANERA COMPLETO MODERNO 2024-2025,,1,29500.0,28025.0
B0200003303,2026-05-11,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003303,2026-05-11,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003304,2026-05-11,588,REPARACION GRADO (C),FRENTE HIJET,1,10500.0,12390.0
B0200003305,2026-05-12,621,KIT-DEFENSA TOWN ACE COMPLETA! 2024,,1,33000.0,29502.0
B0200003305,2026-05-12,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003305,2026-05-12,1420,HIJET TRASERO EXTRA REFORZADO,,1,3000.0,3000.0
B0200003305,2026-05-12,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003306,2026-05-12,474,HYUNDAI PORTER KIT DEFENSA COMPLETA,,1,33000.0,36019.5
B0200003306,2026-05-12,800,PORTA PIES PARA CAMION,,1,4000.0,4720.0
B0200003306,2026-05-12,802,PROTECTOR DE BATERIA,,1,3500.0,4130.0
B0200003306,2026-05-12,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,885.0
B0200003306,2026-05-12,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,5310.0
B0200003307,2026-05-12,621,KIT-DEFENSA TOWN ACE COMPLETA! 2024,,1,33000.0,29502.0
B0200003307,2026-05-12,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003307,2026-05-12,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003308,2026-05-12,759,CAMION ISUZU CARA ANCHA KIT COMPLETO,"VOLTEO
PROTECTOR DE TANQUE",1,52000.0,49400.0
